id,api_path,label
1911,Lcom/<apk>/data/events/videoplayer/trace/performance/VideoPlayerTracePerformance;->getUuid()Ljava/lang/String;,source
1912,Lcom/<apk>/data/events/videoplayer/view/autoplay/VideoplayerViewAutoplay;->getUuid()Ljava/lang/String;,source
1913,Lcom/<apk>/data/events/videoplayer/watch_100_percent/video/VideoplayerWatch100PercentVideo;->getUuid()Ljava/lang/String;,source
1914,Lcom/<apk>/data/events/videoplayer/watch_10_seconds/video/VideoplayerWatch10SecondsVideo;->getUuid()Ljava/lang/String;,source
1915,Lcom/<apk>/data/events/videoplayer/watch_25_percent/video/VideoplayerWatch25PercentVideo;->getUuid()Ljava/lang/String;,source
1916,Lcom/<apk>/data/events/videoplayer/watch_2_seconds/video/VideoplayerWatch2SecondsVideo;->getUuid()Ljava/lang/String;,source
1917,Lcom/<apk>/data/events/videoplayer/watch_3_seconds/video/VideoplayerWatch3SecondsVideo;->getUuid()Ljava/lang/String;,source
1918,Lcom/<apk>/data/events/videoplayer/watch_50_percent/video/VideoplayerWatch50PercentVideo;->getUuid()Ljava/lang/String;,source
1919,Lcom/<apk>/data/events/videoplayer/watch_5_seconds/video/VideoplayerWatch5SecondsVideo;->getUuid()Ljava/lang/String;,source
1920,Lcom/<apk>/data/events/videoplayer/watch_75_percent/video/VideoplayerWatch75PercentVideo;->getUuid()Ljava/lang/String;,source
1921,Lcom/<apk>/data/events/videoplayer/watch_95_percent/video/VideoplayerWatch95PercentVideo;->getUuid()Ljava/lang/String;,source
1922,Lcom/<apk>/data/events/wearing/click/dismiss/WearingClickDismiss;->getUuid()Ljava/lang/String;,source
1923,Lcom/<apk>/data/events/wearing/deselect/snoo_gear/WearingDeselectSnooGear;->getUuid()Ljava/lang/String;,source
1924,Lcom/<apk>/data/events/wearing/select/snoo_gear/WearingSelectSnooGear;->getUuid()Ljava/lang/String;,source
1925,Lcom/<apk>/data/events/wearing/view/builder/WearingViewBuilder;->getUuid()Ljava/lang/String;,source
1926,Lcom/<apk>/data/events/widget/click/WidgetClick;->getUuid()Ljava/lang/String;,source
1927,Lcom/<apk>/data/events/wiki/click/WikiClick;->getUuid()Ljava/lang/String;,source
1928,Lcom/<apk>/data/events/wiki/load/error/WikiLoadError;->getUuid()Ljava/lang/String;,source
1929,Lcom/<apk>/data/model/AutoMuteStatusResponseModel;->getData()Lcom/<apk>/data/model/AutoMuteStatusWrapperRemoteDataModel;,source
1930,Lcom/<apk>/data/model/ChatStatusDataModel;->getData()Lcom/<apk>/data/model/ChatStatusData;,source
1931,Lcom/<apk>/data/model/Envelope;->getData()Ljava/lang/Object;,source
1932,Lcom/<apk>/data/model/ListingEnvelope;->getData()Lcom/<apk>/data/model/ChildrenEnvelope;,source
1933,Lcom/<apk>/data/model/Multi<apk>R2DataModel;->getName()Ljava/lang/String;,source
1934,Lcom/<apk>/data/model/Multi<apk>R2DataModel;->getPath()Ljava/lang/String;,source
1935,Lcom/<apk>/data/model/RemoteRegionDataModel;->getName()Ljava/lang/String;,source
1936,Lcom/<apk>/data/model/Sub<apk>ListingDataModel;->getResult()Ljava/util/List;,source
1937,Lcom/<apk>/data/model/request/EmailVerificationTokenRequest;->getToken()Ljava/lang/String;,source
1938,Lcom/<apk>/data/model/v1/BaseThing;->getId()Ljava/lang/String;,source
1939,Lcom/<apk>/data/model/v1/BaseThing;->getName()Ljava/lang/String;,source
1940,Lcom/<apk>/data/model/v1/Comment;->getBody()Ljava/lang/String;,source
1941,Lcom/<apk>/data/model/v1/Comment;->getId()Ljava/lang/String;,source
1942,Lcom/<apk>/data/model/v1/Comment;->getName()Ljava/lang/String;,source
1943,Lcom/<apk>/data/model/v1/CommunityRule;->getName()Ljava/lang/String;,source
1944,Lcom/<apk>/data/model/v1/Listing;->getData()Lcom/<apk>/data/model/v1/ListChildren;,source
1945,Lcom/<apk>/data/model/v1/Message;->getBody()Ljava/lang/String;,source
1946,Lcom/<apk>/data/model/v1/Notification;->getBody()Ljava/lang/String;,source
1947,Lcom/<apk>/data/model/v1/ReplyableWrapper;->getName()Ljava/lang/String;,source
1948,Lcom/<apk>/data/model/v1/Sub<apk>;->getDisplayName()Ljava/lang/String;,source
1949,Lcom/<apk>/data/model/v1/Sub<apk>;->getUrl()Ljava/lang/String;,source
1950,Lcom/<apk>/data/model/v1/Thing;->getId()Ljava/lang/String;,source
1951,Lcom/<apk>/data/model/v1/Thing;->getName()Ljava/lang/String;,source
1952,Lcom/<apk>/data/model/v1/ThingWrapper;->getData()Lcom/<apk>/data/model/v1/Thing;,source
1953,Lcom/<apk>/data/model/v1/Topic;->getDisplayName()Ljava/lang/String;,source
1954,Lcom/<apk>/data/model/v1/Topic;->getPath()Ljava/lang/String;,source
1955,Lcom/<apk>/data/model/v2/OutboundLink;->getUrl()Ljava/lang/String;,source
1956,Lcom/<apk>/data/model/v2/live/RedirectUpdate$Redirect;->getPayload()Lcom/<apk>/data/model/v2/live/RedirectUpdate$RedirectPayload;,source
1957,Lcom/<apk>/data/model/v2/live/RedirectUpdate$RedirectPayload;->getLink()Ljava/lang/String;,source
1958,Lcom/<apk>/data/modtools/ActiveLanguage;->getDisplayName()Ljava/lang/String;,source
1959,Lcom/<apk>/datasaver/settings/DataSaverModeOption;->getId()Ljava/lang/String;,source
1960,Lcom/<apk>/deeplink/analytics/DeeplinkEventSender$InfoReason;->getValue()Ljava/lang/String;,source
1961,Lcom/<apk>/deeplink/analytics/DeeplinkEventSender$InfoType;->getValue()Ljava/lang/String;,source
1962,Lcom/<apk>/devplatform/common/Post;->getId()Ljava/lang/String;,source
1963,Lcom/<apk>/devplatform/common/Post;->getUrl()Ljava/lang/String;,source
1964,Lcom/<apk>/devplatform/data/analytics/Action;->getValue()Ljava/lang/String;,source
1965,Lcom/<apk>/devplatform/data/analytics/Noun;->getValue()Ljava/lang/String;,source
1966,Lcom/<apk>/devplatform/payment/analytics/Action;->getValue()Ljava/lang/String;,source
1967,Lcom/<apk>/devplatform/payment/analytics/Noun;->getValue()Ljava/lang/String;,source
1968,Lcom/<apk>/devplatform/payment/analytics/PageType;->getValue()Ljava/lang/String;,source
1969,Lcom/<apk>/devplatform/payment/analytics/Reason;->getValue()Ljava/lang/String;,source
1970,Lcom/<apk>/devvit/actor/events/RealtimeOuterClass$RealtimeEvent;->getData()Lcom/google/protobuf/Struct;,source
1971,Lcom/<apk>/devvit/actor/<apk>/ContextActionOuterClass$ContextActionDescription;->getName()Ljava/lang/String;,source
1972,Lcom/<apk>/devvit/actor/user_configurable/UserConfigurableOuterClass$ConfigField;->getKey()Ljava/lang/String;,source
1973,Lcom/<apk>/devvit/actor/user_configurable/UserConfigurableOuterClass$ConfigField;->getResponse()Ljava/lang/String;,source
1974,Lcom/<apk>/devvit/actor/webbit/Webbit$WebbitHttpRequest;->getBody()Lcom/google/protobuf/ByteString;,source
1975,Lcom/<apk>/devvit/actor/webbit/Webbit$WebbitHttpRequest;->getPath()Ljava/lang/String;,source
1976,Lcom/<apk>/devvit/actor/webbit/Webbit$WebbitHttpResponse;->getBody()Lcom/google/protobuf/ByteString;,source
1977,Lcom/<apk>/devvit/gql/Sub<apk>Metadata$DevvitSub<apk>Metadata$AppInfo;->getName()Ljava/lang/String;,source
1978,Lcom/<apk>/devvit/payments/OrderOuterClass$Order;->getId()Ljava/lang/String;,source
1979,Lcom/<apk>/devvit/payments/ProductOuterClass$Product;->getName()Ljava/lang/String;,source
1980,Lcom/<apk>/devvit/plugin/<apk>api/common/CommonMsg$ApiClientConfig;->getPath()Ljava/lang/String;,source
1981,Lcom/<apk>/devvit/plugin/<apk>api/common/CommonMsg$<apk>Object$GalleryMedia;->getUrl()Ljava/lang/String;,source
1982,Lcom/<apk>/devvit/plugin/<apk>api/flair/FlairMsg$DeleteFlairRequest;->getName()Ljava/lang/String;,source
1983,Lcom/<apk>/devvit/plugin/<apk>api/flair/FlairMsg$FlairSelectorRequest;->getName()Ljava/lang/String;,source
1984,Lcom/<apk>/devvit/plugin/<apk>api/flair/FlairMsg$SelectFlairRequest;->getLink()Ljava/lang/String;,source
1985,Lcom/<apk>/devvit/plugin/<apk>api/flair/FlairMsg$SelectFlairRequest;->getName()Ljava/lang/String;,source
1986,Lcom/<apk>/devvit/plugin/<apk>api/graphql/GraphqlMsg$PersistedQueryRequest;->getId()Ljava/lang/String;,source
1987,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$BasicIdRequest;->getId()Ljava/lang/String;,source
1988,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$FollowPostRequest;->getFullname()Ljava/lang/String;,source
1989,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$SaveRequest;->getId()Ljava/lang/String;,source
1990,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$SendRepliesRequest;->getId()Ljava/lang/String;,source
1991,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$SetContestModeRequest;->getId()Ljava/lang/String;,source
1992,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$SetSub<apk>StickyRequest;->getId()Ljava/lang/String;,source
1993,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$SetSuggestedSortRequest;->getId()Ljava/lang/String;,source
1994,Lcom/<apk>/devvit/plugin/<apk>api/linksandcomments/LinksandcommentsMsg$VoteRequest;->getId()Ljava/lang/String;,source
1995,Lcom/<apk>/devvit/plugin/<apk>api/moderation/ModerationMsg$AboutLocationRequest;->getLocation()Ljava/lang/String;,source
1996,Lcom/<apk>/devvit/plugin/<apk>api/moderation/ModerationMsg$BasicModerationIdRequest;->getId()Ljava/lang/String;,source
1997,Lcom/<apk>/devvit/plugin/<apk>api/moderation/ModerationMsg$DistinguishRequest;->getId()Ljava/lang/String;,source
1998,Lcom/<apk>/devvit/plugin/<apk>api/moderation/ModerationMsg$RemoveRequest;->getId()Ljava/lang/String;,source
1999,Lcom/<apk>/devvit/plugin/<apk>api/moderation/ModerationMsg$SnoozeReportsRequest;->getId()Ljava/lang/String;,source
2000,Lcom/<apk>/devvit/plugin/<apk>api/moderation/ModerationMsg$UpdateCrowdControlLevelRequest;->getId()Ljava/lang/String;,source
2001,Lcom/<apk>/devvit/plugin/<apk>api/modnote/ModnoteMsg$DeleteNotesRequest;->getUser()Ljava/lang/String;,source
2002,Lcom/<apk>/devvit/plugin/<apk>api/modnote/ModnoteMsg$GetNotesRequest;->getUser()Ljava/lang/String;,source
2003,Lcom/<apk>/devvit/plugin/<apk>api/modnote/ModnoteMsg$PostNotesRequest;->getUser()Ljava/lang/String;,source
2004,Lcom/<apk>/devvit/plugin/<apk>api/newmodmail/NewmodmailMsg$CreateConversationMessageRequest;->getBody()Ljava/lang/String;,source
2005,Lcom/<apk>/devvit/plugin/<apk>api/newmodmail/NewmodmailMsg$CreateConversationRequest;->getBody()Ljava/lang/String;,source
2006,Lcom/<apk>/devvit/plugin/<apk>api/privatemessages/PrivatemessagesMsg$GenericPrivateMessagesRequest;->getId()Ljava/lang/String;,source
2007,Lcom/<apk>/devvit/plugin/<apk>api/sub<apk>s/Sub<apk>sMsg$SiteAdminRequest;->getName()Ljava/lang/String;,source
2008,Lcom/<apk>/devvit/plugin/<apk>api/sub<apk>s/Sub<apk>sMsg$Sub<apk>AboutEditRequest;->getLocation()Ljava/lang/String;,source
2009,Lcom/<apk>/devvit/plugin/<apk>api/sub<apk>s/Sub<apk>sMsg$Sub<apk>AddRemovalReasonResponse;->getId()Ljava/lang/String;,source
2010,Lcom/<apk>/devvit/plugin/<apk>api/sub<apk>s/Sub<apk>sMsg$Sub<apk>GetRemovalReasonsResponse$Sub<apk>RemovalReason;->getId()Ljava/lang/String;,source
2011,Lcom/<apk>/devvit/plugin/<apk>api/sub<apk>s/Sub<apk>sMsg$UploadSrImgRequest;->getName()Ljava/lang/String;,source
2012,Lcom/<apk>/devvit/plugin/<apk>api/users/UsersMsg$FriendRequest;->getName()Ljava/lang/String;,source
2013,Lcom/<apk>/devvit/plugin/<apk>api/users/UsersMsg$GenericUsersRequest;->getUsername()Ljava/lang/String;,source
2014,Lcom/<apk>/devvit/plugin/<apk>api/users/UsersMsg$ReportUserRequest;->getUser()Ljava/lang/String;,source
2015,Lcom/<apk>/devvit/plugin/<apk>api/users/UsersMsg$SetPermissionsRequest;->getName()Ljava/lang/String;,source
2016,Lcom/<apk>/devvit/plugin/<apk>api/users/UsersMsg$UpdateFriendRelationshipRequest;->getName()Ljava/lang/String;,source
2017,Lcom/<apk>/devvit/plugin/<apk>api/users/UsersMsg$UserAboutRequest;->getUsername()Ljava/lang/String;,source
2018,Lcom/<apk>/devvit/plugin/<apk>api/users/UsersMsg$UsernameAvailableRequest;->getUser()Ljava/lang/String;,source
2019,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$ButtonWidget;->getId()Ljava/lang/String;,source
2020,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$CalendarWidget;->getId()Ljava/lang/String;,source
2021,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$CommunityListWidget$CommunityData;->getName()Ljava/lang/String;,source
2022,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$CommunityListWidget;->getId()Ljava/lang/String;,source
2023,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$CustomWidget;->getId()Ljava/lang/String;,source
2024,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$DeleteWidgetRequest;->getId()Ljava/lang/String;,source
2025,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$GetWidgetImageUploadLeaseResponse$S3UploadLease$NameValuePair;->getName()Ljava/lang/String;,source
2026,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$GetWidgetImageUploadLeaseResponse$S3UploadLease$NameValuePair;->getValue()Ljava/lang/String;,source
2027,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$GetWidgetsResponse$WidgetItem$Moderator;->getName()Ljava/lang/String;,source
2028,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$GetWidgetsResponse$WidgetItem;->getId()Ljava/lang/String;,source
2029,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$ImageWidget;->getId()Ljava/lang/String;,source
2030,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$PostFlairWidget;->getId()Ljava/lang/String;,source
2031,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$TextAreaWidget;->getId()Ljava/lang/String;,source
2032,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$UpdateButtonWidgetRequest;->getId()Ljava/lang/String;,source
2033,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$UpdateCalendarWidgetRequest;->getId()Ljava/lang/String;,source
2034,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$UpdateCommunityListWidgetRequest;->getId()Ljava/lang/String;,source
2035,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$UpdateCustomWidgetRequest;->getId()Ljava/lang/String;,source
2036,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$UpdateImageWidgetRequest;->getId()Ljava/lang/String;,source
2037,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$UpdatePostFlairWidgetRequest;->getId()Ljava/lang/String;,source
2038,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$UpdateTextAreaWidgetRequest;->getId()Ljava/lang/String;,source
2039,Lcom/<apk>/devvit/plugin/<apk>api/widgets/WidgetsMsg$WidgetImage;->getUrl()Ljava/lang/String;,source
2040,Lcom/<apk>/devvit/plugin/<apk>api/wiki/WikiMsg$AllowEditorRequest;->getUsername()Ljava/lang/String;,source
2041,Lcom/<apk>/devvit/plugin/<apk>api/wiki/WikiMsg$EditWikiPageRequest;->getContent()Ljava/lang/String;,source
2042,Lcom/<apk>/devvit/plugin/<apk>api/wiki/WikiMsg$WikiPageRevision;->getId()Ljava/lang/String;,source
2043,Lcom/<apk>/devvit/runtime/Bundle$ActorSpec;->getName()Ljava/lang/String;,source
2044,Lcom/<apk>/devvit/runtime/Serializable$SerializableMethodDefinition;->getFullName()Ljava/lang/String;,source
2045,Lcom/<apk>/devvit/runtime/Serializable$SerializableMethodDefinition;->getName()Ljava/lang/String;,source
2046,Lcom/<apk>/devvit/runtime/Serializable$SerializableServiceDefinition;->getFullName()Ljava/lang/String;,source
2047,Lcom/<apk>/devvit/runtime/Serializable$SerializableServiceDefinition;->getName()Ljava/lang/String;,source
2048,Lcom/<apk>/devvit/ui/block_kit/v1beta/Attributes$BlockAction;->getData()Lcom/google/protobuf/Struct;,source
2049,Lcom/<apk>/devvit/ui/block_kit/v1beta/Attributes$BlockAction;->getId()Ljava/lang/String;,source
2050,Lcom/<apk>/devvit/ui/block_kit/v1beta/Attributes$BlockSizes$Dimension$Value;->getValue()F,source
2051,Lcom/<apk>/devvit/ui/block_kit/v1beta/Attributes$BlockSizes$Dimension;->getValue()Lcom/<apk>/devvit/ui/block_kit/v1beta/Attributes$BlockSizes$Dimension$Value;,source
2052,Lcom/<apk>/devvit/ui/block_kit/v1beta/BlockOuterClass$Block;->getId()Ljava/lang/String;,source
2053,Lcom/<apk>/devvit/ui/block_kit/v1beta/BlockOuterClass$Block;->getKey()Ljava/lang/String;,source
2054,Lcom/<apk>/devvit/ui/block_kit/v1beta/BlockOuterClass$BlockConfig$Animation;->getUrl()Ljava/lang/String;,source
2055,Lcom/<apk>/devvit/ui/block_kit/v1beta/BlockOuterClass$BlockConfig$FullSnoo;->getUserId()Ljava/lang/String;,source
2056,Lcom/<apk>/devvit/ui/block_kit/v1beta/BlockOuterClass$BlockConfig$Image;->getUrl()Ljava/lang/String;,source
2057,Lcom/<apk>/devvit/ui/block_kit/v1beta/BlockOuterClass$BlockConfig$WebView;->getUrl()Ljava/lang/String;,source
2058,Lcom/<apk>/devvit/ui/block_kit/v1beta/Rendering$BlockRenderRequest;->getId()Ljava/lang/String;,source
2059,Lcom/<apk>/devvit/ui/block_kit/v1beta/d;->getValue()Lcom/<apk>/devvit/ui/block_kit/v1beta/Attributes$BlockSizes$Dimension$Value;,source
2060,Lcom/<apk>/devvit/ui/effects/v1alpha/CreateOrder$CreateOrderEffect;->getId()Ljava/lang/String;,source
2061,Lcom/<apk>/devvit/ui/effects/v1alpha/NavigateToUrl$NavigateToUrlEffect;->getUrl()Ljava/lang/String;,source
2062,Lcom/<apk>/devvit/ui/effects/web_view/v1alpha/Context$ShareParam;->getPath()Ljava/lang/String;,source
2063,Lcom/<apk>/devvit/ui/effects/web_view/v1alpha/Context$WebViewContext;->getUserId()Ljava/lang/String;,source
2064,Lcom/<apk>/devvit/ui/effects/web_view/v1alpha/Fullscreen$WebViewFullScreenVisibilityEffect;->getId()Ljava/lang/String;,source
2065,Lcom/<apk>/devvit/ui/effects/web_view/v1alpha/Fullscreen$WebViewFullScreenVisibilityEffect;->getUrl()Ljava/lang/String;,source
2066,Lcom/<apk>/devvit/ui/effects/web_view/v1alpha/PostMessage$WebViewInternalMessage;->getId()Ljava/lang/String;,source
2067,Lcom/<apk>/devvit/ui/events/v1alpha/WebView$WebViewInternalEventMessage;->getId()Ljava/lang/String;,source
2068,Lcom/<apk>/devvit/ui/form_builder/v1alpha/Field$FieldConfig$Selection$Item;->getValue()Ljava/lang/String;,source
2069,Lcom/<apk>/devvit/ui/form_builder/v1alpha/FormOuterClass$Form;->getId()Ljava/lang/String;,source
2070,Lcom/<apk>/discoveryteam/common/Banner;->getId()Ljava/lang/String;,source
2071,Lcom/<apk>/discoveryteam/common/Comment;->getId()Ljava/lang/String;,source
2072,Lcom/<apk>/discoveryteam/common/DiscoveryUnit;->getId()Ljava/lang/String;,source
2073,Lcom/<apk>/discoveryteam/common/DiscoveryUnit;->getName()Ljava/lang/String;,source
